name;review_text;review_rating;review_datetime_utc;label
Batam Center International Ferry Terminal;;5;05/21/2026 00:48:00;Positif
Batam Center International Ferry Terminal;;5;05/13/2026 00:23:57;Positif
Batam Center International Ferry Terminal;jelek;1;05/02/2026 07:59;Negatif
Batam Center International Ferry Terminal;Slow;1;05/01/2026 08:05;Negatif
Batam Center International Ferry Terminal;Poor;1;05/01/2026 06:32;Negatif
Batam Center International Ferry Terminal;less;1;05/01/2026 06:14;Negatif
Batam Center International Ferry Terminal;;5;04/26/2026 06:52:38;Positif
Batam Center International Ferry Terminal;;5;04/21/2026 09:45:24;Positif
Batam Center International Ferry Terminal;;4;04/16/2026 10:58:52;Positif
Batam Center International Ferry Terminal;low;1;04/16/2026 04:55:54;Negatif
Batam Center International Ferry Terminal;immigration, officers ;;;
Batam Center International Ferry Terminal;Bagus;5;04/16/2026 02:11:40;Positif
Batam Center International Ferry Terminal;;5;04/15/2026 21:13:55;Positif
Batam Center International Ferry Terminal;;5;04/15/2026 06:04:21;Positif
Batam Center International Ferry Terminal;immigration, staff;;;
Batam Center International Ferry Terminal;rude , disrespectful;1;03/22/2026 05:34:11;Negatif
Batam Center International Ferry Terminal;immigration,jadwal, mepet;;;
Batam Center International Ferry Terminal;bad;1;03/16/2026 15:48:45;Negatif
Batam Center International Ferry Terminal;;5;03/16/2026 15:02:37;Positif
Batam Center International Ferry Terminal;bad;1;03/16/2026 07:50:25;Negatif
Batam Center International Ferry Terminal;immigration;;;
Batam Center International Ferry Terminal;susah;1;03/15/2026 23:11:58;Negatif
Batam Center International Ferry Terminal;mudah;5;03/15/2026 20:11:01;Positif
Batam Center International Ferry Terminal;norak;2;03/13/2026 05:52:03;Negatif
Batam Center International Ferry Terminal;terminal, fasilitas, transportasi, parkir, officer;;;
Batam Center International Ferry Terminal;luas, bagus, nyaman;5;03/11/2026 11:11;Positif
Batam Center International Ferry Terminal;bagus;5;03/11/2026 04:50;Positif
Batam Center International Ferry Terminal;;5;03/06/2026 14:18;Positif
Batam Center International Ferry Terminal;bad;1;02/22/2026 10:06:31;Negatif
Batam Center International Ferry Terminal;immigration;;;
Batam Center International Ferry Terminal;;4;02/17/2026 16:11:44;Positif
Batam Center International Ferry Terminal;bad;1;02/17/2026 05:57:16;Negatif
Batam Center International Ferry Terminal;immigration;;;
Batam Center International Ferry Terminal;;5;02/05/2026 15:05;Positif
Batam Center International Ferry Terminal;bad;1;02/04/2026 13:31;Negatif
Batam Center International Ferry Terminal;;5;02/04/2026 11:15;Positif
Batam Center International Ferry Terminal;bermasalah;1;02/02/2026 14:02;Negatif
Batam Center International Ferry Terminal;jadwal ngawur;1;01/07/2026 02:41;Negatif
Batam Center International Ferry Terminal;people;;;
Batam Center International Ferry Terminal; awful, rush;2;01/02/2026 19:25;Negatif
Batam Center International Ferry Terminal; strategis,  parkir  luas, cepat;5;12/25/2025 07:04:31;Positif
Batam Center International Ferry Terminal;dumb.  panas .;1;12/25/2025 06:23:30;Negatif
Batam Center International Ferry Terminal;bad. rude.;1;12/23/2025 06:06:26;Negatif
Batam Center International Ferry Terminal;services. Staff. Baggage;;;
Batam Center International Ferry Terminal;bad. rude.;1;12/10/2025 16:04;Negatif
Batam Center International Ferry Terminal;services. Staff. Baggage;;;
Batam Center International Ferry Terminal;bad. rude.;1;12/23/2025 06:06:26;Negatif
Batam Center International Ferry Terminal;services. Staff. Baggage;;;
Batam Center International Ferry Terminal;bad. rude.;1;12/10/2025 16:04;Negatif
Batam Center International Ferry Terminal;services. Staff. Baggage;;;
Batam Center International Ferry Terminal;;5;12/02/2025 02:03;Positif
Batam Center International Ferry Terminal;bagus;5;11/28/2025 07:12:38;Positif
Batam Center International Ferry Terminal;;5;11/21/2025 16:15:15;Positif
Batam Center International Ferry Terminal;sepi, terintegrasi;5;11/16/2025 05:13:13;Positif
Batam Center International Ferry Terminal;mall;;;
Batam Center International Ferry Terminal;;3;11/14/2025 12:06:09;Netral
Batam Center International Ferry Terminal;bad;1;11/14/2025 11:25:32;Negatif
Batam Center International Ferry Terminal;bad;1;10/24/2025 01:47:34;Negatif
Batam Center International Ferry Terminal;immigration;;;
Batam Center International Ferry Terminal;immigration;;;
Batam Center International Ferry Terminal;;5;10/09/2025 04:20;Positif
Batam Center International Ferry Terminal;immigration;;;
Batam Center International Ferry Terminal;bad;1;10/05/2025 16:55;Negatif
Batam Center International Ferry Terminal;bad officer;1;10/05/2025 15:36;Negatif
Batam Center International Ferry Terminal;Sempit, Kuno, berantakan, calo.;1;10/04/2025 00:09;Negatif
Batam Center International Ferry Terminal;Crowded. No clear;2;09/20/2025 10:22:18;Negatif
Batam Center International Ferry Terminal;;4;09/07/2025 14:30;Positif
Batam Center International Ferry Terminal;ok;5;09/05/2025 07:50;Positif
Batam Center International Ferry Terminal;imigrasi;;;
Batam Center International Ferry Terminal; automated, gate . Fasilitas;;;
Batam Center International Ferry Terminal;cepat, ok;5;09/03/2025 16:39;Positif
Batam Center International Ferry Terminal;custom, officer;;;
Batam Center International Ferry Terminal;bad;1;08/25/2025 17:47:51;Negatif
Batam Center International Ferry Terminal;satpam;;;
Batam Center International Ferry Terminal;arogan;1;08/22/2025 10:42:13;Negatif
Batam Center International Ferry Terminal;;5;08/21/2025 15:42:38;Positif
Batam Center International Ferry Terminal;;5;08/18/2025 02:00:23;Positif
Batam Center International Ferry Terminal;terintegrasi;5;08/16/2025 22:55:35;Positif
Batam Center International Ferry Terminal;mall;;;
Batam Center International Ferry Terminal;;1;08/13/2025 01:08:19;Negatif
Batam Center International Ferry Terminal;;1;08/10/2025 10:22;Negatif
Batam Center International Ferry Terminal;;3;07/27/2025 00:15:19;Netral
Batam Center International Ferry Terminal;;5;07/25/2025 13:08:12;Positif
Batam Center International Ferry Terminal;lelet;1;07/05/2025 09:25;Negatif
Batam Center International Ferry Terminal;internet;;;
Batam Center International Ferry Terminal;bad;1;07/04/2025 03:17;Negatif
Batam Center International Ferry Terminal;facilities;;;
Batam Center International Ferry Terminal;toilet, tissue;;;
Batam Center International Ferry Terminal;Panas , kotor, no;1;06/27/2025 23:32:21;Negatif
Batam Center International Ferry Terminal;sibuk, ramai;1;06/22/2025 08:03:36;Negatif
