name;review_text;review_rating;review_datetime_utc;label
Telaga Punggur Ferry Terminal;dirty;2.0;05/31/2026 11:05:19;Negatif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;ok;4.0;05/14/2026 10:30:06;Positif
Telaga Punggur Ferry Terminal;ok;5.0;05/10/2026 17:44;Positif
Telaga Punggur Ferry Terminal;Ramai;5.0;05/10/2026 02:20;Positif
Telaga Punggur Ferry Terminal;;2.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;ok;5.0;05/02/2026 22:19;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;bagus, pelayanan;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;bagus;4.0;04/13/2026 19:14:40;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;ok;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;Pelayanan , cepat;5.0;04/06/2026 07:41;Positif
Telaga Punggur Ferry Terminal;cuek;2.0;04/05/2026 13:40;Negatif
Telaga Punggur Ferry Terminal;Ok mantap;5.0;04/05/2026 11:00;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;antrian;3.0;04/03/2026 14:01;Netral
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;gabus, gampang, mudah;4.0;03/29/2026 17:21:53;Positif
Telaga Punggur Ferry Terminal;meamdai;5.0;03/27/2026 06:53:29;Positif
Telaga Punggur Ferry Terminal;ramai;5.0;03/27/2026 01:38:45;Positif
Telaga Punggur Ferry Terminal;sibuk;5.0;03/25/2026 18:05:17;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;dekat, halte;4.0;03/24/2026 13:38:56;Positif
Telaga Punggur Ferry Terminal;overload;1.0;03/24/2026 08:59:07;Negatif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;baik;4.0;03/22/2026 08:11:59;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;bagus;4.0;03/17/2026 23:11:48;Positif
Telaga Punggur Ferry Terminal;;1.0;;
Telaga Punggur Ferry Terminal;Keren;5.0;03/14/2026 05:12:30;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;ok;4.0;02/28/2026 13:04:02;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;1.0;;
Telaga Punggur Ferry Terminal;;3.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;helpfulness;1.0;02/26/2026 09:49:03;Negatif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;3.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;3.0;;
Telaga Punggur Ferry Terminal;comfortable;5.0;02/25/2026 02:42:33;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;Buruk;1.0;02/22/2026 06:52:32;Negatif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;4.0;02/17/2026 09:25:35;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;No_Trolley;2.0;02/15/2026 09:17:38;Negatif
Telaga Punggur Ferry Terminal;terbatas;2.0;02/15/2026 08:37:26;Negatif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;Clean;4.0;02/14/2026 15:34:14;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;Mantap, tepat waktu, nyaman , bersih. ;5.0;02/08/2026 08:50;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;nyaman;5.0;02/03/2026 00:24;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;Bagus;5.0;01/18/2026 07:28:05;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;Bagus;4.0;01/11/2026 08:51;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;aman, nyaman;5.0;01/10/2026 04:26;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;luas, lega;4.0;01/08/2026 11:17;Positif
Telaga Punggur Ferry Terminal;;3.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;3.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;better;5.0;12/26/2025 10:02:07;Positif
Telaga Punggur Ferry Terminal;Bersih ,  rapi;4.0;12/26/2025 09:15:40;Positif
Telaga Punggur Ferry Terminal;ramah ;5.0;12/26/2025 03:40:51;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;kebersihan;3.0;12/14/2025 01:25:31;Netral
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;ok;3.0;12/07/2025 09:24;Netral
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;susah, parkiran;3.0;11/12/2025 02:17;Netral
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;lumayan, bagus;4.0;11/11/2025 12:03;Positif
Telaga Punggur Ferry Terminal;Bagus;4.0;11/11/2025 12:00;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;3.0;;
Telaga Punggur Ferry Terminal;keamanan, bagus;5.0;11/08/2025 02:08;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;semerawut, kotor;1.0;11/03/2025 12:55;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;nice;5.0;10/28/2025 12:03:05;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;1.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;ribet;1.0;10/20/2025 09:56:53;Positif
Telaga Punggur Ferry Terminal;;1.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;love;5.0;10/17/2025 07:20:13;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;jauh;3.0;10/11/2025 06:52;Netral
Telaga Punggur Ferry Terminal;unprofessional;1.0;10/11/2025 02:11;Negatif
Telaga Punggur Ferry Terminal;bersih, waktu, tepat, ramah;5.0;10/10/2025 03:59;Positif
Telaga Punggur Ferry Terminal;mantap;5.0;10/07/2025 10:01;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;Bersih , aman;5.0;10/06/2025 04:03;Positif
Telaga Punggur Ferry Terminal;bagus, mudah;5.0;09/29/2025 16:01:34;Positif
Telaga Punggur Ferry Terminal;rapih, tertib, dipercaya;4.0;09/28/2025 01:24:48;Positif
Telaga Punggur Ferry Terminal;bersih, cukup;4.0;09/27/2025 03:43:51;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;3.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal; Mantap;5.0;09/20/2025 15:47:53;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;banik, nyaman;4.0;09/11/2025 23:52;Positif
Telaga Punggur Ferry Terminal;bagus;5.0;09/08/2025 02:23;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;3.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;Baik;4.0;09/03/2025 19:25;Positif
Telaga Punggur Ferry Terminal;;2.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;terbaik;5.0;08/25/2025 11:38:36;Positif
Telaga Punggur Ferry Terminal;telat;1.0;08/25/2025 02:51:45;Negatif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;3.0;;
Telaga Punggur Ferry Terminal;Good view. Less crowded. Safe boarding;4.0;08/17/2025 02:19:13;Positif
Telaga Punggur Ferry Terminal;Great place;5.0;08/16/2025 06:31:17;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;3.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;berantakan, parkir;4.0;08/10/2025 06:57;Positif
Telaga Punggur Ferry Terminal;cepat, antrian;3.0;08/07/2025 15:23;Netral
Telaga Punggur Ferry Terminal;tidak ramah;3.0;08/06/2025 23:09;Netral
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;Bagus;5.0;08/04/2025 21:41;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;ok;3.0;08/03/2025 01:36;Netral
Telaga Punggur Ferry Terminal;bersih,tertib , rapi;5.0;07/29/2025 02:04:59;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;Keren , bersih;5.0;07/26/2025 08:23:18;Positif
Telaga Punggur Ferry Terminal;;4.0;;
Telaga Punggur Ferry Terminal;rapi, bersih, modern, pelayanan ramah..;5.0;07/25/2025 02:00:36;Positif
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;aturan;3.0;07/22/2025 03:15:38;Netral
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;;5.0;;
Telaga Punggur Ferry Terminal;ok;5.0;07/15/2025 04:59:39;Positif
